"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2021","16,437.2","16,353.8","16,452.7","16,312.7","","0.61%"
"04/23/2021","16,337.9","16,165.7","16,394.2","16,159.8","","1.30%"
"04/22/2021","16,127.9","16,313.6","16,352.5","16,074.4","","-1.24%"
"04/21/2021","16,330.4","16,135.5","16,335.7","16,075.2","","0.91%"
"04/20/2021","16,182.9","16,279.7","16,330.0","16,090.6","","-0.71%"
"04/19/2021","16,298.2","16,372.2","16,436.4","16,213.9","","-0.96%"
"04/16/2021","16,455.5","16,448.5","16,465.4","16,367.1","","0.11%"
"04/15/2021","16,437.1","16,330.0","16,453.3","16,325.5","","1.61%"
"04/14/2021","16,176.6","16,393.3","16,395.3","16,151.1","","-1.30%"
"04/13/2021","16,390.1","16,258.9","16,408.9","16,258.9","","1.21%"
"04/12/2021","16,194.2","16,163.0","16,217.7","16,110.2","","-0.19%"
"04/09/2021","16,224.3","16,065.7","16,229.3","16,025.0","","0.63%"
"04/08/2021","16,122.7","16,090.1","16,128.2","16,058.2","","1.04%"
"04/07/2021","15,956.5","15,882.9","15,994.1","15,858.0","","0.28%"
"04/06/2021","15,911.7","15,898.5","16,007.5","15,880.2","","-0.14%"
"04/05/2021","15,933.3","15,741.0","15,963.1","15,725.5","","2.03%"
"04/01/2021","15,616.5","15,545.5","15,621.1","15,530.2","","1.82%"
"03/31/2021","15,337.6","15,195.7","15,426.2","15,191.4","","1.51%"
"03/30/2021","15,109.0","15,117.8","15,147.6","14,993.6","","-0.53%"
"03/29/2021","15,189.5","15,171.7","15,245.5","15,038.2","","-0.10%"
"03/26/2021","15,205.2","14,968.7","15,220.7","14,903.6","","1.55%"
"03/25/2021","14,972.5","14,887.1","15,048.8","14,793.8","","-0.14%"
"03/24/2021","14,994.0","15,315.0","15,320.4","14,992.8","","-1.68%"
"03/23/2021","15,250.5","15,378.7","15,441.3","15,222.0","","-0.53%"
"03/22/2021","15,331.0","15,163.1","15,425.8","15,163.1","","1.71%"
"03/19/2021","15,073.8","14,986.8","15,119.6","14,883.0","","0.62%"
"03/18/2021","14,980.8","15,235.2","15,275.1","14,971.9","","-3.13%"
"03/17/2021","15,464.9","15,256.9","15,556.2","15,169.3","","0.38%"
"03/16/2021","15,406.2","15,411.3","15,576.3","15,335.3","","0.53%"
"03/15/2021","15,324.3","15,152.8","15,327.2","15,093.7","","1.12%"
"03/12/2021","15,154.0","15,079.2","15,161.4","14,967.6","","-0.87%"
"03/11/2021","15,287.8","15,179.6","15,363.8","15,132.1","","2.37%"
"03/10/2021","14,934.3","15,166.4","15,200.5","14,904.8","","-0.33%"
"03/09/2021","14,984.0","14,797.7","15,070.7","14,747.8","","4.03%"
"03/08/2021","14,403.5","14,790.5","14,894.8","14,390.0","","-2.92%"
"03/05/2021","14,836.2","14,749.1","14,874.2","14,297.3","","1.64%"
"03/04/2021","14,596.2","14,820.9","14,988.5","14,420.8","","-1.72%"
"03/03/2021","14,851.3","15,245.6","15,289.1","14,847.2","","-2.88%"
"03/02/2021","15,291.3","15,569.8","15,574.3","15,282.1","","-1.68%"
"03/01/2021","15,552.3","15,345.2","15,565.0","15,281.6","","2.89%"
"02/26/2021","15,115.0","15,173.0","15,326.8","14,945.1","","0.63%"
"02/25/2021","15,019.9","15,452.4","15,565.8","14,956.0","","-3.56%"
"02/24/2021","15,574.1","15,332.5","15,586.1","15,187.3","","0.82%"
"02/23/2021","15,447.9","15,199.3","15,524.2","14,936.8","","-0.22%"
"02/22/2021","15,481.9","15,704.7","15,743.8","15,478.5","","-2.63%"
"02/19/2021","15,899.9","16,023.4","16,041.5","15,858.6","","-0.42%"
"02/18/2021","15,966.2","15,870.8","16,004.2","15,778.5","","-0.45%"
"02/17/2021","16,038.4","15,964.0","16,054.1","15,866.3","","-0.51%"
"02/16/2021","16,120.8","16,199.5","16,244.8","16,065.8","","-0.25%"
"02/12/2021","16,160.5","16,029.6","16,170.5","15,983.8","","0.53%"
"02/11/2021","16,074.5","16,062.0","16,089.6","15,960.8","","0.59%"
"02/10/2021","15,980.6","16,093.1","16,115.9","15,836.3","","-0.23%"
"02/09/2021","16,017.8","15,994.5","16,081.8","15,991.6","","-0.05%"
"02/08/2021","16,026.6","16,000.0","16,030.5","15,924.7","","0.67%"
"02/05/2021","15,919.9","15,906.8","15,965.5","15,830.8","","0.34%"
"02/04/2021","15,866.6","15,742.6","15,869.3","15,686.0","","1.20%"
"02/03/2021","15,679.0","15,857.6","15,865.1","15,676.3","","-0.40%"
"02/02/2021","15,741.9","15,642.8","15,794.7","15,633.9","","1.57%"
"02/01/2021","15,499.3","15,287.3","15,535.9","15,188.3","","2.50%"
"01/29/2021","15,120.8","15,354.0","15,404.5","15,027.3","","-2.08%"
"01/28/2021","15,442.4","15,397.7","15,676.7","15,382.2","","0.68%"
"01/27/2021","15,338.4","15,640.8","15,667.0","15,246.6","","-2.80%"
"01/26/2021","15,780.0","15,800.3","15,834.0","15,721.7","","0.05%"
"01/25/2021","15,772.0","15,809.8","15,866.0","15,447.2","","0.87%"
"01/22/2021","15,635.3","15,623.3","15,680.1","15,600.7","","-0.29%"
"01/21/2021","15,680.4","15,623.9","15,714.0","15,555.0","","0.82%"
"01/20/2021","15,553.4","15,388.1","15,595.3","15,368.4","","2.31%"
"01/19/2021","15,202.6","15,115.0","15,220.8","15,044.4","","1.50%"
"01/15/2021","14,977.3","15,087.5","15,138.0","14,923.7","","-0.73%"
"01/14/2021","15,088.2","15,219.5","15,250.0","15,073.5","","-0.58%"
"01/13/2021","15,175.8","15,103.6","15,217.0","15,064.0","","0.63%"
"01/12/2021","15,080.4","15,108.5","15,156.9","14,953.7","","-0.08%"
"01/11/2021","15,092.6","15,161.6","15,233.8","15,070.5","","-1.55%"
"01/08/2021","15,329.7","15,250.2","15,339.0","15,136.2","","1.28%"
"01/07/2021","15,135.8","14,908.7","15,167.5","14,908.0","","2.51%"
"01/06/2021","14,765.6","14,739.8","14,976.1","14,702.5","","-1.40%"
"01/05/2021","14,975.0","14,812.2","14,983.6","14,812.2","","0.86%"
"01/04/2021","14,847.8","15,146.6","15,146.6","14,663.9","","-1.49%"
"12/31/2020","15,072.3","15,031.0","15,090.8","14,974.6","","0.33%"
"12/30/2020","15,022.1","15,086.0","15,106.4","15,002.7","","0.02%"
"12/29/2020","15,019.3","15,097.0","15,115.3","14,987.9","","0.04%"
"12/28/2020","15,013.9","14,984.8","15,040.9","14,906.6","","1.01%"
"12/24/2020","14,864.4","14,814.3","14,889.6","14,811.5","","0.46%"
"12/23/2020","14,796.7","14,890.9","14,895.4","14,792.5","","-0.51%"
"12/22/2020","14,872.0","14,869.6","14,923.1","14,742.0","","0.22%"
"12/21/2020","14,839.7","14,705.7","14,858.7","14,586.9","","-0.38%"
"12/18/2020","14,895.8","14,952.8","14,960.4","14,747.3","","-0.10%"
"12/17/2020","14,910.3","14,898.2","14,920.8","14,833.1","","0.66%"
"12/16/2020","14,812.3","14,741.8","14,847.3","14,696.0","","0.57%"
"12/15/2020","14,727.8","14,692.0","14,728.9","14,577.7","","1.07%"
"12/14/2020","14,571.4","14,531.3","14,667.4","14,529.4","","0.71%"
"12/11/2020","14,468.8","14,412.3","14,472.5","14,306.8","","-0.21%"
"12/10/2020","14,499.6","14,343.8","14,553.5","14,294.3","","0.30%"
"12/09/2020","14,455.8","14,762.5","14,781.5","14,393.4","","-2.15%"
"12/08/2020","14,772.7","14,701.5","14,791.0","14,619.8","","0.31%"
"12/07/2020","14,726.6","14,641.3","14,742.4","14,640.8","","0.54%"
"12/04/2020","14,647.0","14,590.3","14,650.2","14,555.9","","0.49%"
"12/03/2020","14,575.3","14,577.7","14,659.2","14,549.9","","0.10%"
"12/02/2020","14,560.7","14,483.8","14,579.2","14,399.2","","0.01%"
"12/01/2020","14,558.6","14,479.4","14,622.5","14,421.9","","1.52%"
"11/30/2020","14,339.9","14,352.2","14,376.5","14,132.6","","0.08%"
"11/27/2020","14,328.0","14,283.8","14,384.7","14,276.8","","0.87%"
"11/25/2020","14,203.9","14,157.0","14,230.5","14,121.2","","0.60%"
"11/24/2020","14,118.7","13,970.1","14,135.5","13,883.2","","1.46%"
"11/23/2020","13,915.4","13,978.5","14,027.5","13,812.1","","0.00%"
"11/20/2020","13,916.0","13,997.3","14,045.7","13,912.6","","-0.66%"
"11/19/2020","14,008.3","13,865.4","14,025.7","13,841.5","","0.76%"
"11/18/2020","13,902.2","13,982.4","14,056.9","13,899.6","","-0.66%"
"11/17/2020","13,994.1","14,055.8","14,075.5","13,978.6","","-0.30%"
"11/16/2020","14,036.1","13,933.2","14,061.9","13,894.1","","0.63%"
"11/13/2020","13,947.8","13,916.0","13,970.3","13,797.2","","0.95%"
"11/12/2020","13,816.8","13,930.2","13,991.8","13,768.9","","-0.55%"
"11/11/2020","13,893.7","13,709.0","13,906.8","13,685.0","","2.31%"
"11/10/2020","13,579.8","13,673.5","13,740.7","13,449.2","","-1.74%"
"11/09/2020","13,820.0","14,245.6","14,332.0","13,805.8","","-2.16%"
"11/06/2020","14,124.6","14,069.7","14,154.5","13,895.9","","0.13%"
"11/05/2020","14,105.9","14,040.2","14,151.5","13,988.0","","2.57%"
"11/04/2020","13,752.3","13,578.0","13,833.4","13,504.6","","4.41%"
"11/03/2020","13,171.8","13,026.9","13,260.8","12,979.9","","1.76%"
"11/02/2020","12,943.9","13,023.0","13,104.8","12,794.9","","0.29%"
"10/30/2020","12,906.7","13,155.1","13,187.9","12,798.2","","-2.62%"
"10/29/2020","13,254.1","13,094.9","13,390.3","13,063.0","","1.88%"
"10/28/2020","13,009.9","13,310.8","13,340.7","13,002.1","","-3.93%"
"10/27/2020","13,542.5","13,498.0","13,582.8","13,430.6","","0.82%"
"10/26/2020","13,432.3","13,525.3","13,669.9","13,264.4","","-1.61%"
"10/23/2020","13,651.7","13,637.8","13,652.2","13,507.5","","0.25%"
"10/22/2020","13,617.0","13,675.1","13,706.1","13,461.5","","-0.02%"
"10/21/2020","13,619.9","13,644.2","13,764.8","13,597.8","","-0.11%"
"10/20/2020","13,634.4","13,635.9","13,778.7","13,559.6","","0.37%"
"10/19/2020","13,583.7","13,909.0","13,966.8","13,551.1","","-1.84%"
"10/16/2020","13,838.0","13,954.7","14,050.4","13,805.3","","-0.39%"
"10/15/2020","13,892.2","13,738.9","13,927.3","13,736.8","","-0.72%"
"10/14/2020","13,993.5","14,133.3","14,196.5","13,909.7","","-0.81%"
"10/13/2020","14,107.7","14,163.6","14,229.8","14,048.8","","-0.04%"
"10/12/2020","14,113.5","13,894.0","14,249.6","13,870.8","","3.09%"
"10/09/2020","13,690.5","13,561.7","13,692.5","13,544.6","","1.51%"
"10/08/2020","13,486.3","13,516.1","13,523.5","13,438.8","","0.42%"
"10/07/2020","13,430.4","13,324.7","13,449.5","13,289.4","","1.88%"
"10/06/2020","13,182.9","13,399.4","13,469.1","13,142.1","","-1.88%"
"10/05/2020","13,436.0","13,244.7","13,439.5","13,234.0","","2.25%"
"10/02/2020","13,140.2","13,225.6","13,401.0","13,104.6","","-2.83%"
"10/01/2020","13,522.5","13,489.6","13,550.0","13,412.1","","1.46%"
"09/30/2020","13,328.0","13,223.5","13,464.5","13,223.5","","0.84%"
"09/29/2020","13,217.0","13,254.1","13,302.5","13,197.0","","-0.36%"
"09/28/2020","13,264.7","13,227.2","13,270.5","13,123.2","","1.91%"
"09/25/2020","13,015.7","12,734.8","13,046.8","12,666.2","","2.34%"
"09/24/2020","12,718.5","12,543.3","12,870.2","12,522.3","","0.58%"
"09/23/2020","12,644.7","13,034.4","13,048.9","12,612.9","","-3.16%"
"09/22/2020","13,056.8","12,935.1","13,081.0","12,773.0","","1.88%"
"09/21/2020","12,816.2","12,568.5","12,821.5","12,463.3","","0.41%"
"09/18/2020","12,764.2","13,010.2","13,017.4","12,568.6","","-1.30%"
"09/17/2020","12,932.2","12,797.8","13,024.5","12,764.0","","-1.48%"
"09/16/2020","13,126.7","13,383.8","13,405.0","13,121.3","","-1.67%"
"09/15/2020","13,350.0","13,343.0","13,415.9","13,266.3","","1.43%"
"09/14/2020","13,161.9","13,130.5","13,261.7","13,062.8","","1.73%"
"09/11/2020","12,938.4","13,129.5","13,163.6","12,772.5","","-0.60%"
"09/10/2020","13,016.2","13,421.5","13,497.2","12,948.3","","-2.12%"
"09/09/2020","13,297.8","13,195.6","13,396.4","13,065.9","","2.96%"
"09/08/2020","12,915.5","13,003.8","13,303.2","12,900.2","","-4.77%"
"09/04/2020","13,561.8","13,636.7","13,823.3","13,006.2","","-1.27%"
"09/03/2020","13,736.0","14,231.1","14,276.9","13,608.5","","-5.22%"
"09/02/2020","14,491.8","14,488.2","14,513.9","14,206.7","","1.04%"
"09/01/2020","14,342.0","14,237.6","14,350.8","14,155.2","","1.51%"
"08/31/2020","14,129.2","14,020.4","14,195.4","14,000.2","","0.96%"
"08/28/2020","13,995.1","13,991.4","14,021.1","13,916.7","","0.59%"
"08/27/2020","13,913.5","13,997.2","14,055.7","13,816.3","","-0.38%"
"08/26/2020","13,966.1","13,741.5","13,975.1","13,728.2","","2.14%"
"08/25/2020","13,674.0","13,544.3","13,676.5","13,509.7","","0.82%"
"08/24/2020","13,562.5","13,652.5","13,681.4","13,456.8","","0.62%"
"08/21/2020","13,479.6","13,388.2","13,502.5","13,370.4","","0.68%"
"08/20/2020","13,388.5","13,155.2","13,412.0","13,145.1","","1.40%"
"08/19/2020","13,203.4","13,295.1","13,345.2","13,185.7","","-0.68%"
"08/18/2020","13,293.5","13,224.3","13,319.2","13,153.6","","0.98%"
"08/17/2020","13,164.2","13,098.2","13,185.1","13,093.7","","1.11%"
"08/14/2020","13,019.4","13,046.7","13,076.4","12,952.4","","-0.12%"
"08/13/2020","13,034.4","13,030.1","13,142.7","12,989.3","","0.19%"
"08/12/2020","13,009.9","12,793.5","13,047.8","12,792.0","","2.59%"
"08/11/2020","12,681.4","12,872.2","12,931.9","12,656.9","","-1.89%"
"08/10/2020","12,925.2","13,004.9","13,011.7","12,758.1","","-0.49%"
"08/07/2020","12,988.2","13,099.9","13,147.8","12,877.7","","-1.11%"
"08/06/2020","13,133.9","12,958.3","13,151.5","12,928.0","","1.29%"
"08/05/2020","12,966.5","12,945.3","12,985.5","12,910.9","","0.26%"
"08/04/2020","12,932.9","12,876.9","12,934.4","12,823.3","","0.38%"
"08/03/2020","12,884.5","12,841.3","12,920.0","12,817.6","","1.37%"
"07/31/2020","12,710.7","12,687.9","12,713.5","12,479.3","","1.78%"
"07/30/2020","12,488.5","12,329.0","12,513.6","12,274.4","","0.50%"
"07/29/2020","12,426.0","12,355.4","12,463.2","12,337.7","","1.24%"
"07/28/2020","12,274.0","12,404.3","12,425.1","12,268.0","","-1.33%"
"07/27/2020","12,439.3","12,291.0","12,457.0","12,268.3","","1.83%"
"07/24/2020","12,216.3","12,107.2","12,286.5","12,019.1","","-0.92%"
"07/23/2020","12,329.8","12,647.5","12,685.0","12,272.3","","-2.67%"
"07/22/2020","12,668.0","12,644.8","12,714.0","12,557.8","","0.35%"
"07/21/2020","12,624.0","12,836.7","12,838.9","12,586.5","","-1.09%"
"07/20/2020","12,762.7","12,437.5","12,785.4","12,378.0","","2.88%"
"07/17/2020","12,405.1","12,412.6","12,446.5","12,304.4","","0.18%"
"07/16/2020","12,383.3","12,340.6","12,421.1","12,230.2","","-0.70%"
"07/15/2020","12,470.9","12,529.7","12,562.7","12,318.6","","0.11%"
"07/14/2020","12,456.8","12,239.2","12,471.2","12,085.3","","0.82%"
"07/13/2020","12,355.0","12,762.1","12,899.3","12,322.8","","-2.16%"
"07/10/2020","12,627.8","12,529.3","12,635.4","12,398.5","","0.76%"
"07/09/2020","12,532.6","12,522.4","12,569.2","12,323.3","","0.83%"
"07/08/2020","12,429.9","12,345.7","12,432.7","12,269.2","","1.36%"
"07/07/2020","12,263.6","12,347.4","12,474.4","12,255.0","","-0.75%"
"07/06/2020","12,356.9","12,221.3","12,381.4","12,219.1","","2.53%"
"07/02/2020","12,051.4","12,103.2","12,157.0","12,036.1","","0.62%"
"07/01/2020","11,976.7","11,838.2","12,026.2","11,817.6","","1.21%"
"06/30/2020","11,834.0","11,616.6","11,867.3","11,601.0","","1.97%"
"06/29/2020","11,604.9","11,476.0","11,609.4","11,350.6","","1.14%"
"06/26/2020","11,474.2","11,751.1","11,759.1","11,460.6","","-2.50%"
"06/25/2020","11,768.3","11,653.7","11,778.1","11,534.6","","0.99%"
"06/24/2020","11,652.8","11,863.7","11,920.4","11,583.5","","-2.03%"
"06/23/2020","11,894.1","11,873.8","12,007.2","11,850.1","","0.78%"
"06/22/2020","11,801.5","11,660.1","11,806.5","11,637.4","","1.22%"
"06/19/2020","11,659.7","11,771.5","11,791.4","11,577.2","","-0.02%"
"06/18/2020","11,662.2","11,615.9","11,669.8","11,580.7","","0.30%"
"06/17/2020","11,627.7","11,646.8","11,716.5","11,592.8","","0.33%"
"06/16/2020","11,589.2","11,629.1","11,660.8","11,416.9","","1.77%"
"06/15/2020","11,388.1","11,085.5","11,426.0","11,053.4","","1.17%"
"06/12/2020","11,256.3","11,398.2","11,472.1","11,064.5","","0.79%"
"06/11/2020","11,168.2","11,539.8","11,622.0","11,165.6","","-5.00%"
"06/10/2020","11,755.7","11,690.1","11,826.7","11,672.0","","1.28%"
"06/09/2020","11,607.7","11,484.2","11,654.0","11,481.7","","0.66%"
"06/08/2020","11,531.2","11,419.6","11,534.7","11,359.3","","0.79%"
"06/05/2020","11,441.4","11,265.2","11,467.3","11,249.3","","2.02%"
"06/04/2020","11,214.6","11,264.1","11,345.4","11,154.1","","-0.76%"
"06/03/2020","11,300.1","11,282.7","11,329.2","11,235.2","","0.50%"
"06/02/2020","11,244.1","11,181.1","11,247.3","11,074.8","","0.61%"
"06/01/2020","11,176.1","11,091.7","11,188.3","11,078.8","","0.45%"
"05/29/2020","11,125.6","10,991.8","11,146.6","10,921.2","","1.48%"
"05/28/2020","10,963.8","10,950.0","11,141.0","10,934.9","","-0.26%"
"05/27/2020","10,992.3","10,904.5","10,995.8","10,690.1","","0.56%"
"05/26/2020","10,931.5","11,141.7","11,141.7","10,919.8","","-0.26%"
"05/22/2020","10,959.5","10,900.9","10,968.7","10,856.0","","0.38%"
"05/21/2020","10,917.6","11,045.2","11,077.1","10,898.8","","-1.13%"
"05/20/2020","11,042.1","10,960.9","11,057.5","10,958.1","","2.04%"
"05/19/2020","10,821.2","10,853.5","10,965.9","10,818.5","","-0.35%"
"05/18/2020","10,859.4","10,800.6","10,900.9","10,762.7","","1.96%"
"05/15/2020","10,650.8","10,445.6","10,656.4","10,424.4","","0.65%"
"05/14/2020","10,581.8","10,409.6","10,585.7","10,310.0","","1.05%"
"05/13/2020","10,471.3","10,615.2","10,715.0","10,343.5","","-1.23%"
"05/12/2020","10,602.1","10,850.6","10,883.7","10,598.2","","-2.00%"
"05/11/2020","10,818.9","10,651.7","10,874.0","10,651.7","","0.85%"
"05/08/2020","10,727.4","10,663.8","10,732.2","10,618.8","","1.33%"
"05/07/2020","10,586.3","10,589.6","10,626.3","10,520.5","","1.31%"
"05/06/2020","10,449.6","10,463.8","10,543.5","10,410.1","","0.62%"
"05/05/2020","10,384.9","10,375.4","10,501.7","10,350.0","","1.09%"
"05/04/2020","10,272.7","10,098.1","10,279.9","10,076.5","","1.33%"
"05/01/2020","10,137.9","10,223.6","10,334.9","10,103.5","","-3.13%"
"04/30/2020","10,465.2","10,470.7","10,491.4","10,372.1","","0.20%"
"04/29/2020","10,444.2","10,314.3","10,494.3","10,268.9","","3.52%"
"04/28/2020","10,089.4","10,363.4","10,369.4","10,079.0","","-1.81%"
"04/27/2020","10,275.5","10,308.0","10,333.6","10,236.2","","0.58%"
"04/24/2020","10,216.0","10,076.4","10,221.5","9,999.0","","1.68%"
"04/23/2020","10,047.2","10,107.9","10,227.3","10,027.5","","-0.27%"
"04/22/2020","10,074.0","9,970.5","10,125.0","9,941.5","","3.11%"
"04/21/2020","9,769.9","10,045.1","10,072.3","9,719.7","","-3.71%"
"04/20/2020","10,146.0","10,164.6","10,295.6","10,144.6","","-1.20%"
"04/17/2020","10,269.1","10,320.6","10,323.6","10,120.3","","0.85%"
"04/16/2020","10,182.4","10,102.5","10,223.7","10,005.3","","1.93%"
"04/15/2020","9,989.5","9,939.0","10,075.9","9,883.3","","-1.15%"
"04/14/2020","10,106.0","9,870.2","10,125.1","9,848.6","","4.32%"
"04/13/2020","9,687.8","9,544.8","9,694.1","9,485.3","","1.14%"
"04/09/2020","9,578.3","9,631.5","9,689.5","9,496.2","","0.11%"
"04/08/2020","9,567.7","9,457.0","9,596.6","9,368.7","","2.24%"
"04/07/2020","9,358.1","9,635.0","9,656.1","9,350.9","","-0.40%"
"04/06/2020","9,395.8","9,090.5","9,429.5","9,025.4","","7.35%"
"04/03/2020","8,752.2","8,872.5","8,921.2","8,649.5","","-1.41%"
"04/02/2020","8,877.2","8,656.7","8,884.4","8,640.8","","2.02%"
"04/01/2020","8,701.5","8,813.7","8,951.8","8,629.1","","-4.19%"
"03/31/2020","9,081.8","9,130.9","9,312.0","9,026.0","","-0.94%"
"03/30/2020","9,168.4","8,924.1","9,183.6","8,892.3","","3.97%"
"03/27/2020","8,818.4","8,898.7","9,085.0","8,809.0","","-3.91%"
"03/26/2020","9,177.2","8,773.6","9,195.8","8,773.6","","5.72%"
"03/25/2020","8,680.4","8,766.8","9,038.3","8,588.4","","-1.11%"
"03/24/2020","8,778.3","8,540.3","8,780.7","8,488.4","","7.81%"
"03/23/2020","8,142.5","8,079.6","8,303.3","7,869.5","","0.18%"
"03/20/2020","8,127.9","8,589.0","8,701.3","8,099.4","","-4.02%"
"03/19/2020","8,468.2","8,354.0","8,730.4","8,176.6","","1.58%"
"03/18/2020","8,336.5","8,160.7","8,524.4","7,944.3","","-4.00%"
"03/17/2020","8,683.7","8,363.7","8,772.2","8,085.6","","6.46%"
"03/16/2020","8,156.7","8,716.6","8,787.7","8,125.6","","-12.19%"
"03/13/2020","9,289.2","8,926.5","9,293.0","8,483.6","","10.07%"
"03/12/2020","8,439.1","8,658.8","9,071.7","8,429.8","","-9.25%"
"03/11/2020","9,299.1","9,485.1","9,553.0","9,177.0","","-4.37%"
"03/10/2020","9,724.4","9,540.5","9,729.2","9,224.8","","5.34%"
"03/09/2020","9,231.6","9,189.9","9,572.8","9,189.9","","-6.83%"
"03/06/2020","9,907.9","9,751.8","9,956.1","9,663.5","","-1.63%"
"03/05/2020","10,072.0","10,120.3","10,295.6","10,005.0","","-3.09%"
"03/04/2020","10,392.9","10,156.4","10,396.1","10,068.3","","4.14%"
"03/03/2020","9,980.1","10,326.3","10,451.5","9,889.6","","-3.19%"
"03/02/2020","10,309.1","9,951.4","10,310.7","9,808.0","","4.92%"
"02/28/2020","9,825.9","9,445.0","9,859.1","9,445.0","","0.30%"
"02/27/2020","9,796.5","10,023.9","10,202.9","9,789.4","","-4.92%"
"02/26/2020","10,303.2","10,313.9","10,487.9","10,233.7","","0.44%"
"02/25/2020","10,257.9","10,643.9","10,663.0","10,225.7","","-2.70%"
"02/24/2020","10,542.1","10,513.8","10,675.9","10,483.1","","-3.88%"
"02/21/2020","10,968.2","11,125.9","11,139.2","10,921.4","","-1.88%"
"02/20/2020","11,178.5","11,258.4","11,278.8","11,045.5","","-0.93%"
"02/19/2020","11,283.8","11,243.4","11,304.5","11,234.3","","0.96%"
"02/18/2020","11,176.6","11,104.1","11,197.4","11,104.1","","0.07%"
"02/14/2020","11,168.7","11,157.5","11,181.7","11,121.7","","0.29%"
"02/13/2020","11,136.2","11,072.4","11,183.5","11,063.2","","-0.17%"
"02/12/2020","11,155.5","11,105.1","11,158.6","11,084.5","","1.00%"
"02/11/2020","11,044.8","11,102.8","11,140.2","11,016.7","","0.01%"
"02/10/2020","11,043.6","10,876.9","11,044.6","10,876.9","","1.23%"
"02/07/2020","10,908.9","10,905.1","10,969.4","10,880.9","","-0.45%"
"02/06/2020","10,957.9","10,899.6","10,961.1","10,855.7","","0.86%"
"02/05/2020","10,864.9","10,950.6","10,952.2","10,800.4","","0.36%"
"02/04/2020","10,825.6","10,736.1","10,847.5","10,698.9","","2.28%"
"02/03/2020","10,584.5","10,477.0","10,610.3","10,474.1","","1.50%"
"01/31/2020","10,428.2","10,635.1","10,635.5","10,393.5","","-1.58%"
"01/30/2020","10,595.7","10,483.0","10,601.0","10,460.7","","0.39%"
"01/29/2020","10,554.6","10,600.8","10,614.2","10,514.8","","0.12%"
"01/28/2020","10,542.2","10,452.1","10,565.8","10,430.1","","1.55%"
"01/27/2020","10,381.3","10,336.0","10,438.4","10,333.5","","-2.07%"
"01/24/2020","10,600.8","10,745.6","10,752.6","10,554.4","","-0.82%"
"01/23/2020","10,688.4","10,652.6","10,693.1","10,605.1","","0.31%"
"01/22/2020","10,655.4","10,683.0","10,717.9","10,644.6","","0.24%"
"01/21/2020","10,630.0","10,605.6","10,654.1","10,601.1","","-0.08%"
"01/17/2020","10,638.2","10,621.7","10,641.4","10,574.7","","0.53%"
"01/16/2020","10,581.7","10,538.9","10,582.9","10,513.6","","0.99%"
"01/15/2020","10,478.1","10,482.3","10,528.2","10,447.1","","0.02%"
"01/14/2020","10,475.5","10,515.6","10,529.7","10,461.0","","-0.41%"
"01/13/2020","10,518.6","10,445.9","10,519.7","10,426.7","","1.16%"
"01/10/2020","10,398.0","10,462.1","10,465.6","10,380.9","","-0.26%"
"01/09/2020","10,424.7","10,425.2","10,442.0","10,365.4","","0.87%"
"01/08/2020","10,335.0","10,257.4","10,382.7","10,245.2","","0.75%"
"01/07/2020","10,258.5","10,270.9","10,288.7","10,229.8","","-0.01%"
"01/06/2020","10,259.8","10,103.7","10,261.5","10,103.7","","0.62%"
"01/03/2020","10,196.5","10,151.6","10,254.2","10,151.6","","-0.88%"
"01/02/2020","10,287.3","10,206.1","10,288.9","10,188.4","","1.61%"
"12/31/2019","10,124.0","10,064.0","10,126.7","10,056.0","","0.27%"
"12/30/2019","10,096.9","10,162.6","10,164.8","10,053.1","","-0.69%"
"12/27/2019","10,167.4","10,207.8","10,213.9","10,142.9","","-0.08%"
"12/26/2019","10,175.9","10,105.9","10,175.9","10,103.7","","0.91%"
"12/24/2019","10,084.4","10,091.2","10,094.5","10,066.6","","0.04%"
"12/23/2019","10,080.1","10,088.3","10,097.4","10,073.3","","0.20%"
"12/20/2019","10,059.8","10,046.0","10,070.5","10,034.3","","0.44%"
"12/19/2019","10,015.3","9,959.0","10,017.0","9,959.0","","0.71%"
"12/18/2019","9,945.0","9,952.6","9,976.8","9,942.6","","0.06%"
"12/17/2019","9,939.3","9,951.6","9,958.7","9,925.9","","0.06%"
"12/16/2019","9,933.1","9,902.9","9,949.8","9,900.7","","0.97%"
"12/13/2019","9,837.3","9,806.8","9,871.9","9,784.2","","0.25%"
"12/12/2019","9,813.1","9,726.2","9,843.5","9,712.5","","0.78%"
"12/11/2019","9,737.2","9,701.4","9,743.6","9,689.5","","0.58%"
"12/10/2019","9,681.2","9,693.1","9,726.0","9,664.0","","-0.10%"
"12/09/2019","9,690.9","9,721.0","9,763.9","9,687.5","","-0.41%"
"12/06/2019","9,731.0","9,699.5","9,740.8","9,693.8","","1.07%"
"12/05/2019","9,627.9","9,642.7","9,642.7","9,586.7","","0.17%"
"12/04/2019","9,612.0","9,606.6","9,635.1","9,599.6","","0.51%"
"12/03/2019","9,562.8","9,501.2","9,567.0","9,461.5","","-0.66%"
"12/02/2019","9,625.9","9,742.5","9,742.5","9,585.8","","-1.12%"
"11/29/2019","9,735.2","9,756.5","9,772.6","9,733.4","","-0.48%"
"11/27/2019","9,782.6","9,739.2","9,783.7","9,730.4","","0.71%"
